EmployeeID,EmployeeLevel,TenureYears,ProductGroup,Country,WorkLocation,TeamSize,PerformanceRating,SatisfactionScore
415871,1,2,GroupB,United States,remote,4,3.0,4
782395,1,1,GroupA,United States,onsite,3,,5
520351,3,5,GroupA,United States,remote,4,1.0,4
229913,1,2,GroupD,United States,remote,3,2.0,4
628101,1,1,GroupB,United States,hybrid,6,,5
263336,1,4,GroupC,United States,onsite,9,2.0,2
844754,1,2,GroupA,India,remote,1,5.0,5
453454,3,3,GroupA,United States,onsite,3,4.0,3
973998,2,3,GroupC,United States,onsite,4,5.0,2
706455,2,10,GroupA,United States,onsite,9,3.0,4
102580,1,1,GroupC,India,onsite,7,,2
406608,2,2,GroupB,Canada,onsite,6,4.0,5
640423,1,3,GroupA,Canada,hybrid,18,2.0,3
480924,3,5,GroupB,United States,remote,6,2.0,4
862477,2,6,GroupB,Canada,onsite,8,5.0,5
535604,1,4,GroupA,India,hybrid,8,4.0,3
360899,1,3,GroupA,India,remote,1,5.0,3
346337,3,5,GroupB,United States,hybrid,5,1.0,2
728183,1,1,GroupA,India,hybrid,6,,5
972205,2,6,GroupC,India,onsite,5,1.0,2
367127,2,4,GroupA,United States,hybrid,10,5.0,3
438124,4,3,GroupC,United States,onsite,7,2.0,2
101366,1,8,GroupA,United States,remote,1,2.0,4
941546,3,5,GroupB,Canada,remote,4,2.0,3
857011,1,3,GroupC,India,onsite,15,5.0,1
187327,1,2,GroupA,Canada,hybrid,4,3.0,5
917277,2,7,GroupB,United States,onsite,5,1.0,2
138591,1,6,GroupA,United States,hybrid,2,3.0,2
621233,4,5,GroupB,Canada,hybrid,9,4.0,5
391214,3,6,GroupA,Canada,hybrid,8,5.0,5
877961,2,1,GroupB,United States,remote,1,,5
692359,1,3,GroupA,India,remote,7,2.0,5
496430,2,4,GroupA,India,onsite,1,5.0,2
758661,3,4,GroupC,United States,onsite,10,2.0,2
790677,3,5,GroupC,United States,onsite,11,3.0,1
757326,2,1,GroupA,United States,hybrid,2,,1
817902,2,9,GroupC,United States,onsite,18,3.0,3
743683,2,1,GroupD,United States,hybrid,5,,3
411050,1,1,GroupC,India,onsite,12,,2
331706,1,2,GroupC,India,onsite,8,2.0,2
831189,1,1,GroupA,Canada,hybrid,15,,5
768108,1,5,GroupA,Canada,hybrid,4,4.0,1
534758,1,2,GroupA,India,hybrid,7,2.0,5
855770,2,3,GroupA,India,hybrid,7,4.0,5
232543,1,3,GroupB,United States,remote,5,3.0,3
145214,2,1,GroupB,Canada,remote,4,,4
637289,1,3,GroupA,India,hybrid,6,5.0,5
502602,2,4,GroupC,United States,onsite,19,2.0,2
146283,2,4,GroupC,United States,onsite,7,3.0,2
128361,1,1,GroupC,United States,onsite,10,,1
956973,2,5,GroupA,India,hybrid,10,4.0,2
625925,1,3,GroupB,Canada,hybrid,4,5.0,4
772713,4,2,GroupD,United States,hybrid,4,2.0,4
354835,1,2,GroupD,United States,hybrid,7,3.0,4
191011,1,2,GroupB,United States,hybrid,8,5.0,1
368947,1,2,GroupC,United States,onsite,9,1.0,2
815684,1,2,GroupA,India,hybrid,5,3.0,5
580199,4,9,GroupC,United States,onsite,12,1.0,1
430641,2,5,GroupB,United States,remote,5,2.0,3
831588,1,1,GroupC,India,onsite,15,,2
544433,2,6,GroupA,India,onsite,10,3.0,3
236861,3,5,GroupB,Canada,remote,3,4.0,2
165304,3,4,GroupB,United States,hybrid,5,4.0,1
625877,1,1,GroupB,United States,hybrid,5,,4
336994,2,5,GroupA,United States,remote,3,4.0,4
209853,1,4,GroupB,United States,onsite,1,1.0,3
713656,4,4,GroupA,India,hybrid,8,3.0,2
319011,2,6,GroupA,United States,hybrid,6,5.0,3
176767,1,1,GroupD,United States,remote,2,,5
348233,2,4,GroupA,Canada,remote,3,3.0,5
985775,2,1,GroupA,United States,hybrid,7,,4
775597,1,5,GroupD,United States,hybrid,5,3.0,3
846961,2,10,GroupB,Canada,onsite,6,2.0,5
967254,1,7,GroupA,United States,hybrid,10,1.0,4
103261,1,3,GroupA,United States,remote,7,4.0,2
132192,2,6,GroupA,India,onsite,6,2.0,4
157439,1,1,GroupA,India,remote,7,,5
893339,1,3,GroupA,United States,remote,6,3.0,2
790486,2,4,GroupB,United States,hybrid,4,4.0,5
863552,2,2,GroupB,United States,hybrid,7,1.0,3
872931,2,4,GroupA,United States,hybrid,4,5.0,4
287500,2,3,GroupC,India,onsite,6,3.0,2
758480,1,1,GroupC,India,onsite,14,,4
207563,2,7,GroupA,United States,onsite,6,3.0,3
184650,1,6,GroupC,United States,onsite,9,2.0,2
704709,1,2,GroupB,United States,hybrid,11,3.0,5
834096,3,7,GroupB,United States,hybrid,8,5.0,4
700835,1,1,GroupA,Canada,hybrid,11,,1
396857,1,4,GroupB,United States,hybrid,9,3.0,3
828600,1,3,GroupC,India,onsite,13,1.0,1
879908,1,1,GroupC,United States,hybrid,14,,2
307309,1,1,GroupC,United States,onsite,11,,5
807665,1,1,GroupA,United States,remote,3,,4
407559,3,8,GroupA,India,hybrid,6,3.0,1
656625,1,4,GroupC,India,onsite,10,1.0,1
210735,3,6,GroupB,United States,hybrid,8,1.0,5
182353,1,3,GroupC,India,onsite,1,2.0,1
875116,3,4,GroupC,India,onsite,10,2.0,3
674585,2,2,GroupB,United States,remote,5,4.0,1
154493,2,1,GroupB,Canada,onsite,5,,5
493815,1,3,GroupD,United States,remote,8,5.0,4
206988,2,3,GroupA,India,onsite,3,3.0,3
218800,1,2,GroupB,United States,remote,6,4.0,4
662585,1,3,GroupC,India,onsite,12,1.0,2
869396,2,6,GroupB,United States,hybrid,5,4.0,4
506746,1,5,GroupC,United States,onsite,10,5.0,1
413929,4,1,GroupA,United States,remote,4,,4
557320,1,2,GroupB,United States,onsite,6,1.0,5
863105,1,4,GroupC,United States,onsite,13,2.0,2
569730,2,4,GroupB,United States,remote,3,5.0,5
739773,3,11,GroupB,United States,remote,3,1.0,3
772165,4,1,GroupB,Canada,hybrid,5,,3
251212,1,2,GroupA,United States,hybrid,5,4.0,3
570627,2,7,GroupC,India,onsite,13,1.0,2
868311,3,3,GroupA,United States,remote,5,1.0,3
172112,2,1,GroupA,United States,hybrid,3,,5
246819,4,3,GroupA,United States,hybrid,8,2.0,4
973631,3,5,GroupB,United States,remote,4,3.0,5
379747,4,2,GroupB,Canada,remote,6,2.0,4
125471,2,2,GroupA,India,hybrid,1,3.0,3
958765,2,6,GroupC,India,onsite,12,2.0,2
699572,1,2,GroupB,United States,onsite,3,4.0,5
163147,1,1,GroupA,Canada,remote,3,,5
913851,2,1,GroupA,United States,onsite,5,,2
984259,2,7,GroupB,Canada,remote,5,3.0,2
735310,1,5,GroupB,Canada,hybrid,20,4.0,5
949083,1,2,GroupC,United States,onsite,18,2.0,1
633807,1,2,GroupC,United States,onsite,11,4.0,2
926990,1,3,GroupA,India,hybrid,6,4.0,3
389537,1,2,GroupC,India,onsite,10,4.0,5
485364,1,5,GroupC,United States,onsite,9,1.0,1
212173,4,5,GroupA,United States,onsite,9,4.0,1
504087,3,1,GroupA,India,onsite,4,,5
824117,1,6,GroupA,Canada,onsite,3,4.0,4
911854,1,4,GroupC,United States,onsite,7,1.0,1
970163,3,4,GroupA,India,hybrid,6,1.0,3
620793,3,5,GroupA,India,onsite,10,3.0,5
583200,3,9,GroupA,Canada,onsite,1,5.0,5
955546,4,5,GroupB,Canada,hybrid,7,1.0,2
576303,1,1,GroupA,Canada,remote,10,,4
276329,1,1,GroupA,United States,remote,13,,5
311485,4,2,GroupD,United States,hybrid,2,4.0,1
718951,2,5,GroupD,United States,hybrid,9,4.0,5
215656,1,3,GroupA,India,onsite,14,4.0,5
712002,2,1,GroupB,Canada,onsite,5,,4
123019,1,3,GroupA,United States,hybrid,5,2.0,3
220228,3,4,GroupB,United States,hybrid,4,5.0,3
881408,3,9,GroupA,Canada,onsite,4,5.0,1
614963,2,2,GroupA,United States,remote,8,3.0,2
487193,1,2,GroupC,United States,onsite,12,2.0,2
360858,3,6,GroupA,India,hybrid,5,5.0,2
800902,1,3,GroupA,United States,remote,6,5.0,4
454277,3,9,GroupA,United States,hybrid,5,5.0,2
792065,3,9,GroupB,United States,onsite,4,3.0,3
593702,2,1,GroupC,United States,onsite,11,,3
273616,3,6,GroupC,United States,onsite,12,4.0,4
574826,1,1,GroupA,United States,hybrid,16,,4
528475,1,4,GroupA,United States,onsite,13,2.0,5
978802,2,2,GroupB,United States,remote,14,3.0,5
118030,2,3,GroupA,Canada,hybrid,6,5.0,1
173658,2,2,GroupA,India,hybrid,5,4.0,4
507491,2,6,GroupA,India,onsite,4,2.0,2
788788,1,2,GroupC,United States,onsite,14,1.0,2
502717,2,2,GroupA,Canada,hybrid,4,3.0,5
644495,1,1,GroupA,United States,remote,4,,5
868530,2,4,GroupA,Canada,onsite,6,3.0,5
244507,2,2,GroupA,India,hybrid,8,3.0,5
867473,1,1,GroupA,India,remote,6,,5
725459,1,1,GroupC,India,onsite,12,,5
883030,3,4,GroupB,United States,onsite,4,3.0,2
763895,1,1,GroupA,United States,hybrid,8,,5
205047,1,2,GroupA,India,hybrid,20,3.0,3
883157,3,6,GroupA,United States,onsite,9,3.0,4
726156,1,3,GroupC,United States,onsite,11,2.0,2
695078,1,4,GroupA,India,hybrid,5,4.0,5
507599,3,19,GroupA,India,hybrid,6,4.0,1
721337,1,1,GroupA,Canada,hybrid,1,,4
566604,3,2,GroupB,United States,remote,6,5.0,5
325698,1,8,GroupA,Canada,remote,12,1.0,2
224619,1,5,GroupA,India,onsite,4,4.0,2
546451,1,3,GroupB,United States,remote,9,5.0,4
874914,2,5,GroupC,United States,hybrid,10,1.0,2
475972,2,8,GroupD,United States,remote,3,3.0,4
236102,1,5,GroupA,United States,onsite,5,2.0,2
136814,1,2,GroupA,United States,hybrid,7,5.0,3
899015,1,4,GroupA,Canada,hybrid,4,4.0,1
845904,3,5,GroupA,United States,hybrid,6,5.0,4
604711,3,3,GroupC,United States,onsite,16,2.0,3
785188,1,1,GroupA,Canada,hybrid,7,,1
740983,2,4,GroupB,United States,hybrid,4,1.0,2
348094,2,3,GroupB,United States,onsite,7,5.0,5
553987,3,8,GroupA,India,hybrid,3,3.0,4
785314,1,3,GroupA,Canada,hybrid,17,4.0,4
431236,1,2,GroupA,Canada,hybrid,3,4.0,5
123595,1,2,GroupB,United States,remote,7,3.0,4
714675,4,5,GroupC,United States,onsite,12,3.0,1
902203,2,8,GroupB,United States,hybrid,6,4.0,4
362729,1,2,GroupA,United States,remote,15,3.0,4
419713,2,6,GroupC,India,onsite,16,3.0,2
722347,1,5,GroupC,United States,onsite,12,2.0,1
467824,1,3,GroupB,Canada,onsite,4,1.0,5
724332,1,1,GroupC,India,hybrid,11,,1
293957,1,4,GroupC,United States,onsite,14,4.0,3
126514,2,5,GroupB,Canada,hybrid,7,4.0,4
873865,3,5,GroupD,United States,remote,6,5.0,2
638479,1,5,GroupB,United States,onsite,6,3.0,5
342685,1,4,GroupA,India,remote,8,5.0,4
299217,3,8,GroupA,United States,remote,16,3.0,4
921552,3,6,GroupA,India,hybrid,2,4.0,1
927912,2,3,GroupA,Canada,hybrid,2,4.0,3
853367,1,1,GroupA,India,hybrid,6,,3
642570,2,1,GroupB,Canada,remote,1,,3
261843,1,4,GroupB,United States,hybrid,3,2.0,3
459109,2,14,GroupA,United States,hybrid,10,3.0,2
106736,2,10,GroupB,United States,onsite,14,3.0,1
443812,1,5,GroupA,Canada,onsite,2,1.0,3
366274,1,1,GroupB,United States,hybrid,8,,2
620862,1,2,GroupA,India,hybrid,2,2.0,4
752050,1,1,GroupA,United States,hybrid,9,,5
549073,1,2,GroupA,United States,onsite,4,3.0,3
287355,2,2,GroupA,United States,hybrid,6,4.0,4
980858,2,6,GroupC,United States,onsite,7,3.0,1
195031,1,2,GroupC,India,onsite,9,3.0,1
926702,3,3,GroupA,Canada,remote,8,5.0,3
942729,2,2,GroupC,India,onsite,6,1.0,1
840883,1,5,GroupA,Canada,hybrid,5,5.0,4
401887,3,6,GroupB,Canada,onsite,15,3.0,3
880295,1,2,GroupA,India,onsite,6,5.0,3
816878,2,2,GroupC,United States,onsite,7,5.0,2
486614,1,4,GroupA,India,remote,4,3.0,3
465464,3,6,GroupB,United States,hybrid,4,4.0,3
378424,2,3,GroupC,India,onsite,11,2.0,2
518416,1,5,GroupA,Canada,onsite,7,4.0,3
848133,2,3,GroupC,United States,onsite,14,1.0,2
127458,3,1,GroupC,India,onsite,12,,2
965558,2,2,GroupA,Canada,onsite,1,5.0,5
331796,3,2,GroupA,Canada,hybrid,5,2.0,3
923429,3,4,GroupA,Canada,remote,6,3.0,4
198259,2,5,GroupA,Canada,hybrid,3,5.0,3
610070,1,1,GroupA,India,onsite,3,,4
103389,1,2,GroupC,United States,onsite,8,4.0,4
615722,3,7,GroupB,United States,hybrid,6,4.0,3
185296,3,4,GroupA,Canada,remote,7,5.0,4
807592,2,5,GroupB,United States,onsite,14,2.0,5
603030,1,2,GroupA,India,onsite,3,4.0,2
806114,1,1,GroupD,United States,remote,6,,4
766550,1,2,GroupA,India,hybrid,5,5.0,5
548522,3,9,GroupC,United States,onsite,12,2.0,1
923518,3,8,GroupA,Canada,hybrid,8,4.0,2
511069,2,9,GroupA,India,remote,5,5.0,5
688503,3,7,GroupA,United States,hybrid,5,5.0,4
323896,2,2,GroupA,United States,hybrid,3,1.0,4
710350,1,2,GroupA,United States,onsite,12,4.0,3
852996,3,16,GroupB,Canada,remote,7,3.0,2
474656,1,2,GroupA,Canada,remote,1,5.0,5
452234,1,5,GroupA,India,remote,3,4.0,3
980562,2,1,GroupA,India,hybrid,9,,5
461683,2,1,GroupB,United States,hybrid,5,,5
781768,2,1,GroupC,United States,onsite,11,,1
757186,1,2,GroupA,Canada,remote,4,1.0,4
981693,1,2,GroupD,United States,remote,7,5.0,3
554477,4,8,GroupA,United States,hybrid,4,2.0,3
530022,1,2,GroupB,Canada,remote,3,3.0,5
627149,3,6,GroupA,India,remote,11,4.0,2
530759,2,5,GroupA,United States,remote,4,4.0,4
964512,2,9,GroupA,India,remote,1,3.0,3
276428,1,1,GroupA,United States,hybrid,13,,1
283311,1,1,GroupA,United States,onsite,3,,3
864884,3,7,GroupA,Canada,hybrid,3,5.0,4
173046,1,1,GroupC,United States,hybrid,10,,4
806353,1,1,GroupA,United States,hybrid,4,,3
762221,1,2,GroupC,India,onsite,14,2.0,1
164007,1,6,GroupA,Canada,remote,10,4.0,4
839177,2,1,GroupC,United States,onsite,5,,4
992667,4,8,GroupC,United States,onsite,14,4.0,3
887850,2,10,GroupC,India,hybrid,7,1.0,3
103922,1,1,GroupA,United States,onsite,8,,2
707341,1,1,GroupA,United States,remote,5,,5
420142,1,1,GroupA,India,remote,1,,5
897165,1,2,GroupB,United States,hybrid,3,4.0,2
591695,1,2,GroupC,United States,onsite,13,1.0,1
669143,1,5,GroupA,United States,remote,3,5.0,4
503958,3,7,GroupA,India,remote,8,4.0,5
248590,2,3,GroupC,India,hybrid,14,2.0,2
269218,3,4,GroupB,United States,onsite,6,3.0,2
759543,2,5,GroupB,Canada,remote,7,5.0,4
220952,2,3,GroupC,United States,onsite,16,5.0,1
741278,1,1,GroupA,United States,onsite,5,,4
410423,2,4,GroupC,India,onsite,14,3.0,3
242505,2,4,GroupB,United States,hybrid,12,4.0,4
933039,3,7,GroupA,Canada,hybrid,6,3.0,4
745672,2,2,GroupB,Canada,onsite,1,5.0,5
300348,3,3,GroupB,Canada,onsite,4,5.0,3
652007,2,1,GroupA,United States,remote,5,,4
551942,2,1,GroupA,United States,onsite,5,,5
238979,1,4,GroupA,India,remote,6,4.0,2
587916,2,7,GroupA,United States,hybrid,4,3.0,4
614137,3,5,GroupA,Canada,remote,3,4.0,3
141922,1,1,GroupC,India,hybrid,14,,1
398484,1,1,GroupB,Canada,remote,6,,3
832945,1,2,GroupC,India,onsite,12,2.0,4
165613,1,1,GroupA,India,hybrid,14,,3
241914,1,2,GroupA,United States,remote,5,4.0,3
136348,4,6,GroupC,India,onsite,19,1.0,1
200096,1,2,GroupA,United States,hybrid,4,5.0,5
949649,1,6,GroupA,Canada,hybrid,3,3.0,4
684724,1,3,GroupA,Canada,hybrid,4,3.0,5
181605,2,6,GroupA,United States,hybrid,5,4.0,3
701748,2,1,GroupB,United States,onsite,12,,5
142261,1,3,GroupA,United States,remote,4,3.0,4
466794,1,2,GroupB,United States,hybrid,10,4.0,4
445028,1,2,GroupA,United States,onsite,7,4.0,4
823959,2,3,GroupC,India,onsite,12,1.0,1
117291,1,5,GroupA,United States,onsite,5,4.0,5
725568,2,7,GroupA,India,onsite,3,4.0,2
763841,2,5,GroupA,United States,hybrid,19,5.0,2
115444,3,5,GroupA,United States,remote,7,4.0,3
637208,1,4,GroupB,United States,remote,8,2.0,1
318287,3,5,GroupB,United States,onsite,18,4.0,1
779367,1,3,GroupA,United States,remote,17,3.0,5
121744,1,4,GroupA,India,hybrid,8,5.0,2
502555,1,4,GroupC,United States,onsite,12,1.0,4
485865,1,4,GroupC,United States,onsite,12,5.0,2
864439,1,1,GroupB,United States,hybrid,1,,4
869782,2,3,GroupC,United States,onsite,13,4.0,3
803442,1,5,GroupD,United States,hybrid,3,3.0,3
900277,1,1,GroupB,United States,hybrid,9,,5
291072,1,1,GroupB,United States,onsite,4,,5
547927,1,3,GroupA,United States,remote,6,4.0,4
431556,1,2,GroupA,Canada,hybrid,11,1.0,4
481709,1,3,GroupA,India,hybrid,10,3.0,4
681903,2,1,GroupA,Canada,hybrid,4,,4
503984,2,5,GroupA,United States,onsite,9,2.0,3
865284,1,3,GroupA,United States,remote,3,2.0,4
558181,1,2,GroupB,United States,hybrid,13,3.0,4
789786,2,3,GroupB,Canada,remote,3,3.0,4
185325,2,3,GroupA,United States,hybrid,4,3.0,5
643160,1,3,GroupA,Canada,remote,3,4.0,4
180067,1,1,GroupA,India,remote,7,,5
939071,3,7,GroupB,United States,hybrid,5,1.0,3
122311,3,9,GroupB,Canada,remote,10,2.0,1
813895,1,3,GroupB,Canada,remote,17,4.0,4
294385,2,2,GroupA,India,remote,6,5.0,4
939735,1,2,GroupA,United States,onsite,8,5.0,4
729965,2,4,GroupA,India,hybrid,6,5.0,3
184007,4,5,GroupB,United States,onsite,10,3.0,5
765652,1,3,GroupD,United States,hybrid,2,5.0,5
254063,2,6,GroupC,United States,onsite,10,1.0,2
121547,1,1,GroupB,United States,remote,3,,3
314410,1,3,GroupC,United States,hybrid,10,3.0,5
620452,1,2,GroupC,United States,onsite,12,3.0,1
651465,1,2,GroupA,United States,onsite,7,3.0,5
560069,1,4,GroupA,India,remote,4,4.0,1
347607,1,2,GroupA,Canada,remote,5,1.0,2
713300,1,3,GroupA,India,hybrid,11,5.0,4
185525,2,10,GroupC,United States,onsite,8,2.0,2
259326,2,9,GroupA,India,hybrid,3,4.0,2
787034,1,4,GroupC,India,onsite,15,1.0,2
551493,1,2,GroupA,Canada,remote,1,5.0,2
641618,3,4,GroupB,Canada,hybrid,3,2.0,3
108485,1,1,GroupA,India,hybrid,3,,4
608601,1,2,GroupB,United States,remote,9,4.0,5
520680,3,5,GroupB,United States,onsite,5,5.0,5
988962,2,4,GroupB,United States,hybrid,8,4.0,4
292879,1,2,GroupA,United States,hybrid,5,4.0,2
514080,1,4,GroupA,United States,remote,4,4.0,5
263225,1,2,GroupA,United States,hybrid,4,3.0,4
591363,2,1,GroupA,Canada,hybrid,4,,5
908199,3,1,GroupB,Canada,hybrid,8,,3
364960,1,6,GroupA,United States,hybrid,4,2.0,2
243006,2,4,GroupA,India,hybrid,3,3.0,3
791818,3,6,GroupA,United States,remote,8,2.0,4
646547,1,1,GroupB,United States,hybrid,5,,5
655252,2,2,GroupB,United States,hybrid,7,5.0,3
355004,1,1,GroupA,Canada,onsite,8,,5
482019,1,2,GroupA,India,hybrid,6,3.0,3
423623,1,4,GroupC,India,onsite,11,1.0,2
137397,2,2,GroupA,India,hybrid,7,4.0,5
663998,3,1,GroupA,India,remote,3,,5
189425,1,6,GroupA,Canada,remote,9,1.0,3
172188,1,2,GroupB,United States,hybrid,8,1.0,5
256814,2,6,GroupC,United States,hybrid,11,3.0,2
760567,1,2,GroupC,United States,onsite,10,1.0,2
261765,3,10,GroupD,United States,remote,6,5.0,4
734042,1,2,GroupA,India,remote,6,4.0,4
125757,3,1,GroupA,United States,hybrid,5,,3
368806,2,5,GroupA,Canada,hybrid,4,4.0,2
531418,1,3,GroupB,United States,hybrid,8,5.0,5
440442,3,5,GroupC,United States,onsite,15,2.0,2
132873,3,8,GroupB,United States,hybrid,6,2.0,4
497248,1,3,GroupC,United States,onsite,13,1.0,1
862419,3,4,GroupA,Canada,hybrid,8,5.0,4
879262,1,3,GroupD,United States,remote,2,2.0,4
991786,1,1,GroupB,Canada,hybrid,5,,4
416304,1,1,GroupB,United States,remote,4,,5
804271,1,2,GroupA,United States,hybrid,8,1.0,4
208272,1,2,GroupA,Canada,hybrid,1,3.0,5
447930,1,2,GroupC,India,onsite,6,3.0,4
793986,1,2,GroupC,United States,onsite,10,4.0,2
635271,1,1,GroupA,India,hybrid,17,,3
310957,2,1,GroupB,United States,remote,3,,5
673812,1,1,GroupB,Canada,remote,1,,5
416089,1,1,GroupC,India,onsite,11,,3
199758,1,2,GroupA,United States,remote,15,4.0,2
998495,2,1,GroupA,United States,remote,5,,4
920809,4,6,GroupB,United States,hybrid,1,5.0,1
896882,1,1,GroupA,United States,hybrid,15,,5
674574,1,3,GroupA,India,remote,6,3.0,2
344328,4,2,GroupB,United States,onsite,4,2.0,5
680823,1,1,GroupA,United States,onsite,4,,4
728565,2,3,GroupA,United States,hybrid,2,3.0,5
892183,1,1,GroupA,Canada,hybrid,1,,3
262304,1,2,GroupA,Canada,remote,4,4.0,4
785639,1,1,GroupB,United States,hybrid,9,,4
334243,2,4,GroupA,Canada,hybrid,8,5.0,5
135251,1,1,GroupC,United States,onsite,13,,3
581173,1,2,GroupC,United States,onsite,9,3.0,1
471009,3,4,GroupA,Canada,remote,5,2.0,3
605114,1,1,GroupC,United States,hybrid,14,,2
902945,2,2,GroupA,United States,onsite,6,5.0,3
538929,3,3,GroupA,Canada,hybrid,7,1.0,5
632475,1,3,GroupC,United States,onsite,12,3.0,4
131598,1,6,GroupC,India,onsite,13,2.0,4
913410,1,3,GroupB,United States,hybrid,5,4.0,5
467832,1,3,GroupB,United States,remote,5,3.0,4
156523,1,2,GroupB,United States,remote,17,3.0,5
580675,1,8,GroupB,United States,hybrid,2,1.0,1
514017,1,2,GroupA,United States,hybrid,8,1.0,2
567747,2,8,GroupA,United States,hybrid,8,2.0,3
497415,1,1,GroupC,United States,hybrid,12,,3
948410,1,3,GroupB,Canada,onsite,7,3.0,4
265441,2,5,GroupA,United States,remote,3,4.0,2
659119,2,7,GroupA,Canada,remote,10,4.0,1
293436,2,3,GroupA,United States,hybrid,2,5.0,1
212002,3,7,GroupC,India,onsite,13,1.0,1
163083,2,1,GroupC,United States,hybrid,13,,1
942194,1,2,GroupC,India,onsite,14,1.0,3
541631,1,2,GroupA,Canada,hybrid,4,1.0,3
142400,1,2,GroupB,United States,hybrid,5,5.0,3
688675,1,1,GroupB,United States,hybrid,4,,4
542349,2,1,GroupA,United States,hybrid,5,,5
420226,2,11,GroupA,India,onsite,4,2.0,2
374484,1,1,GroupB,United States,hybrid,5,,4
418231,2,3,GroupB,United States,hybrid,10,4.0,5
317148,1,1,GroupB,United States,remote,4,,5
162055,3,6,GroupA,United States,remote,3,4.0,3
207328,1,2,GroupA,United States,remote,8,4.0,5
370799,2,2,GroupC,United States,onsite,14,1.0,4
599748,2,4,GroupC,India,onsite,8,3.0,2
678045,1,6,GroupA,India,remote,5,1.0,4
588928,3,5,GroupA,Canada,hybrid,8,2.0,1
637301,1,2,GroupB,United States,onsite,1,2.0,4
154951,2,7,GroupA,India,remote,4,5.0,2
204479,2,5,GroupC,India,onsite,12,1.0,3
805771,2,6,GroupC,United States,onsite,12,2.0,5
888830,2,3,GroupB,Canada,onsite,7,1.0,5
726920,1,3,GroupA,United States,onsite,5,4.0,4
850496,2,7,GroupA,Canada,onsite,5,3.0,4
440261,1,1,GroupA,India,remote,2,,5
206430,1,6,GroupB,United States,hybrid,4,3.0,1
198722,1,4,GroupA,Canada,remote,3,4.0,5
274569,2,3,GroupB,Canada,hybrid,10,4.0,3
234492,1,3,GroupA,India,remote,15,4.0,5
674913,3,5,GroupB,United States,hybrid,4,4.0,2
850472,1,1,GroupB,Canada,onsite,11,,3
877995,2,2,GroupA,United States,hybrid,6,4.0,3
661537,1,4,GroupB,United States,hybrid,5,2.0,3
927979,1,2,GroupB,Canada,remote,14,4.0,3
628023,1,1,GroupB,United States,remote,7,,4
408682,4,4,GroupD,United States,remote,9,3.0,5
434682,2,5,GroupA,Canada,hybrid,7,5.0,1
816868,2,8,GroupA,United States,hybrid,2,2.0,3
990378,1,3,GroupB,United States,hybrid,6,4.0,1
772108,2,5,GroupA,United States,remote,3,2.0,4
165213,2,2,GroupA,India,onsite,4,5.0,5
681498,2,4,GroupB,Canada,remote,4,4.0,1
448689,1,2,GroupB,United States,remote,10,4.0,4
747391,1,2,GroupB,United States,remote,4,1.0,2
226487,1,5,GroupB,Canada,hybrid,4,5.0,5
629992,1,4,GroupA,United States,remote,14,4.0,4
924133,2,3,GroupB,Canada,hybrid,18,4.0,5
792698,1,2,GroupA,United States,hybrid,4,2.0,4
249748,3,3,GroupD,United States,remote,5,2.0,4
976507,2,6,GroupB,United States,hybrid,6,2.0,3
330763,2,4,GroupB,United States,hybrid,18,5.0,2
550249,1,3,GroupB,United States,remote,1,1.0,4
668245,4,10,GroupA,United States,remote,5,3.0,1
192061,1,3,GroupA,Canada,remote,4,2.0,5
401033,2,1,GroupC,United States,onsite,6,,2
654914,2,1,GroupA,United States,remote,1,,5
910226,1,2,GroupB,Canada,hybrid,15,2.0,5
